launch_date,vehicle,mission_name,orbit,outcome,source,launch_site,lat,lon,label
2025-02-27 03:34:00,F9 B5 B1092‑1[297],Starlink: Group 12-13 (21 satellites),LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,"Launch of 21 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. Inityially, there was some uncertainty on whether booster B1092 was used or a different booster was used,[297] as according to SpaceX it was the booster's first flight, but was confirmed in the coming days.[298] 1st time flying a fairing half for the 27th time.","Launch of 21 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. Inityially, there was some uncertainty on whether booster B1092 was used or a different booster was used,[297] as according to SpaceX it was the booster's first flight, but was confirmed in the coming days.[298] 1st time flying a fairing half for the 27th time.","Launch of 21 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. Inityially, there was some uncertainty on whether booster B1092 was used or a different booster was used,[297] as according to SpaceX it was the booster's first flight, but was confirmed in the coming days.[298] 1st time flying a fairing half for the 27th time.","Launch of 21 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. Inityially, there was some uncertainty on whether booster B1092 was used or a different booster was used,[297] as according to SpaceX it was the booster's first flight, but was confirmed in the coming days.[298] 1st time flying a fairing half for the 27th time.",SpaceX,Cape Canaveral,28.5721,-80.648,1
2025-03-03 02:24:00,F9 B5 B1086‑5,Starlink: Group 12-20 (21 satellites),LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,"Launch of 21 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. A fuel leak started in one of the nine Merlin engines in the first stage 85 seconds after liftoff. However, because of the altitude of the rocket, there was no oxygen to ignite the fuel, allowing the first stage to completed its ascent without issue. However, 45 seconds after the booster landed, enough oxygen had entered the engine compartment where the leak occurred, creating a large fire. The fire resulted in the structural failure of one of the landing legs, leading to the booster tipping over and being destroyed.[300] SpaceX voluntarily paused launches for more than a week as it investigated the issue.[301]","Launch of 21 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. A fuel leak started in one of the nine Merlin engines in the first stage 85 seconds after liftoff. However, because of the altitude of the rocket, there was no oxygen to ignite the fuel, allowing the first stage to completed its ascent without issue. However, 45 seconds after the booster landed, enough oxygen had entered the engine compartment where the leak occurred, creating a large fire. The fire resulted in the structural failure of one of the landing legs, leading to the booster tipping over and being destroyed.[300] SpaceX voluntarily paused launches for more than a week as it investigated the issue.[301]","Launch of 21 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. A fuel leak started in one of the nine Merlin engines in the first stage 85 seconds after liftoff. However, because of the altitude of the rocket, there was no oxygen to ignite the fuel, allowing the first stage to completed its ascent without issue. However, 45 seconds after the booster landed, enough oxygen had entered the engine compartment where the leak occurred, creating a large fire. The fire resulted in the structural failure of one of the landing legs, leading to the booster tipping over and being destroyed.[300] SpaceX voluntarily paused launches for more than a week as it investigated the issue.[301]","Launch of 21 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. A fuel leak started in one of the nine Merlin engines in the first stage 85 seconds after liftoff. However, because of the altitude of the rocket, there was no oxygen to ignite the fuel, allowing the first stage to completed its ascent without issue. However, 45 seconds after the booster landed, enough oxygen had entered the engine compartment where the leak occurred, creating a large fire. The fire resulted in the structural failure of one of the landing legs, leading to the booster tipping over and being destroyed.[300] SpaceX voluntarily paused launches for more than a week as it investigated the issue.[301]",SpaceX,Cape Canaveral,28.5721,-80.648,0
2025-03-12 03:10:00,F9 B5 B1088‑3,SPHEREx PUNCH[303],SSO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,"SPHEREx is a NASA space observatory that will measure the near-infrared spectra of galaxies. PUNCH is a constellation of four microsatellites to study the Sun's corona and heliosphere, launched as a rideshare.","SPHEREx is a NASA space observatory that will measure the near-infrared spectra of galaxies. PUNCH is a constellation of four microsatellites to study the Sun's corona and heliosphere, launched as a rideshare.","SPHEREx is a NASA space observatory that will measure the near-infrared spectra of galaxies. PUNCH is a constellation of four microsatellites to study the Sun's corona and heliosphere, launched as a rideshare.","SPHEREx is a NASA space observatory that will measure the near-infrared spectra of galaxies. PUNCH is a constellation of four microsatellites to study the Sun's corona and heliosphere, launched as a rideshare.",SpaceX,Cape Canaveral,28.5721,-80.648,1
2025-03-13 02:35:00,F9 B5 B1069‑22,Starlink: Group 12-21,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,"Launch of 21 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.","Launch of 21 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.","Launch of 21 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.","Launch of 21 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.",SpaceX,Cape Canaveral,28.5721,-80.648,1
2025-03-14 23:03:00,F9 B5 B1090‑2,Crew-10 (Crew Dragon C210-4 Endurance),LEO (ISS),Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Ferried four Expedition 72 / 73 crew members to the ISS for a long-duration mission.,Ferried four Expedition 72 / 73 crew members to the ISS for a long-duration mission.,Ferried four Expedition 72 / 73 crew members to the ISS for a long-duration mission.,Ferried four Expedition 72 / 73 crew members to the ISS for a long-duration mission.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2025-03-15 06:43:00,F9 B5 B1081‑13,Transporter-13 (74 payload smallsat rideshare)[67],SSO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Dedicated SmallSat rideshare mission to sun-synchronous orbit.,Dedicated SmallSat rideshare mission to sun-synchronous orbit.,Dedicated SmallSat rideshare mission to sun-synchronous orbit.,Dedicated SmallSat rideshare mission to sun-synchronous orbit.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2025-03-15 11:35:00,F9 B5 B1078‑18,Starlink: Group 12-16,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,"Launch of 23 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.","Launch of 23 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.","Launch of 23 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.","Launch of 23 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.",SpaceX,Cape Canaveral,28.5721,-80.648,1
2025-03-18 19:57:00,F9 B5 B1077‑19,Starlink: Group 12-25,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,"Launch of 23 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. 1st time flying a fairing half for the 28th time.","Launch of 23 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. 1st time flying a fairing half for the 28th time.","Launch of 23 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. 1st time flying a fairing half for the 28th time.","Launch of 23 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. 1st time flying a fairing half for the 28th time.",SpaceX,Cape Canaveral,28.5721,-80.648,1
2025-03-21 06:49:00,F9 B5 B1088‑4,NROL-57 (~11 Starshield satellites),LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,"Eighth launch of SpaceX/Northrop Grumman-built satellites for the National Reconnaissance Office. Based on the number of gaps in the catalog it appears that this launch only deployed 11 payloads, likely indicating a larger Starshield version. This mission marks the shortest turnaround time for any Falcon booster at 9 days, 3 hours, 39 minutes and 28 seconds.","Eighth launch of SpaceX/Northrop Grumman-built satellites for the National Reconnaissance Office. Based on the number of gaps in the catalog it appears that this launch only deployed 11 payloads, likely indicating a larger Starshield version. This mission marks the shortest turnaround time for any Falcon booster at 9 days, 3 hours, 39 minutes and 28 seconds.","Eighth launch of SpaceX/Northrop Grumman-built satellites for the National Reconnaissance Office. Based on the number of gaps in the catalog it appears that this launch only deployed 11 payloads, likely indicating a larger Starshield version. This mission marks the shortest turnaround time for any Falcon booster at 9 days, 3 hours, 39 minutes and 28 seconds.","Eighth launch of SpaceX/Northrop Grumman-built satellites for the National Reconnaissance Office. Based on the number of gaps in the catalog it appears that this launch only deployed 11 payloads, likely indicating a larger Starshield version. This mission marks the shortest turnaround time for any Falcon booster at 9 days, 3 hours, 39 minutes and 28 seconds.",SpaceX,Cape Canaveral,28.5721,-80.648,1
2025-03-24 17:48:00,F9 B5 B1092‑2,NROL-69,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Presumed to be an Intruder-class signals intelligence satellite.[311],Presumed to be an Intruder-class signals intelligence satellite.[311],Presumed to be an Intruder-class signals intelligence satellite.[311],Presumed to be an Intruder-class signals intelligence satellite.[311],SpaceX,Cape Canaveral,28.5721,-80.648,1
